data,sku,categoria,regime_verdadeiro,unidades,preco,flag_promocao,temperatura_media
2024-01-22,SKU_00,bebidas,smooth,168.0,7.92,0,25.0
2024-01-23,SKU_00,bebidas,smooth,150.0,8.35,0,25.3
2024-01-24,SKU_00,bebidas,smooth,229.0,8.15,0,24.9
2024-01-25,SKU_00,bebidas,smooth,120.0,7.89,0,21.6
2024-01-26,SKU_00,bebidas,smooth,74.0,8.26,0,19.9
2024-01-27,SKU_00,bebidas,smooth,95.0,7.85,0,24.7
2024-01-28,SKU_00,bebidas,smooth,195.0,8.2,0,23.8
2024-01-29,SKU_00,bebidas,smooth,114.0,7.73,0,25.7
2024-01-30,SKU_00,bebidas,smooth,121.0,8.21,0,26.3
2024-01-31,SKU_00,bebidas,smooth,143.0,6.72,1,25.3
2024-02-01,SKU_00,bebidas,smooth,246.0,6.59,1,26.6
2024-02-02,SKU_00,bebidas,smooth,108.0,6.76,1,25.7
2024-02-03,SKU_00,bebidas,smooth,90.0,8.06,0,26.4
2024-02-04,SKU_00,bebidas,smooth,189.0,7.9,0,24.0
2024-02-05,SKU_00,bebidas,smooth,205.0,6.91,1,25.2
2024-02-06,SKU_00,bebidas,smooth,178.0,7.88,0,26.0
2024-02-07,SKU_00,bebidas,smooth,160.0,8.12,0,27.4
2024-02-08,SKU_00,bebidas,smooth,195.0,8.09,0,25.0
2024-02-09,SKU_00,bebidas,smooth,115.0,7.99,0,27.0
2024-02-10,SKU_00,bebidas,smooth,84.0,7.91,0,25.5
2024-02-11,SKU_00,bebidas,smooth,163.0,8.03,0,25.9
2024-02-12,SKU_00,bebidas,smooth,229.0,8.11,0,27.9
2024-02-13,SKU_00,bebidas,smooth,175.0,8.41,0,22.3
2024-02-14,SKU_00,bebidas,smooth,117.0,8.19,0,23.8
2024-02-15,SKU_00,bebidas,smooth,193.0,8.2,0,23.5
2024-02-16,SKU_00,bebidas,smooth,72.0,8.62,0,21.9
2024-02-17,SKU_00,bebidas,smooth,142.0,8.1,0,25.3
2024-02-18,SKU_00,bebidas,smooth,232.0,8.1,0,28.3
2024-02-19,SKU_00,bebidas,smooth,187.0,8.14,0,26.3
2024-02-20,SKU_00,bebidas,smooth,185.0,7.8,0,27.4
2024-02-21,SKU_00,bebidas,smooth,175.0,7.91,0,29.2
2024-02-22,SKU_00,bebidas,smooth,220.0,7.9,0,29.8
2024-02-23,SKU_00,bebidas,smooth,96.0,8.13,0,27.1
2024-02-24,SKU_00,bebidas,smooth,118.0,7.97,0,30.0
2024-02-25,SKU_00,bebidas,smooth,0.0,8.03,0,27.6
2024-02-26,SKU_00,bebidas,smooth,152.0,8.22,0,25.8
2024-02-27,SKU_00,bebidas,smooth,152.0,8.17,0,26.4
2024-02-28,SKU_00,bebidas,smooth,128.0,7.97,0,24.7
2024-02-29,SKU_00,bebidas,smooth,135.0,7.87,0,26.0
2024-03-01,SKU_00,bebidas,smooth,68.0,8.23,0,27.1
2024-03-02,SKU_00,bebidas,smooth,133.0,8.15,0,29.5
2024-03-03,SKU_00,bebidas,smooth,305.0,7.68,0,31.4
2024-03-04,SKU_00,bebidas,smooth,248.0,7.94,0,25.3
2024-03-05,SKU_00,bebidas,smooth,125.0,8.03,0,28.9
2024-03-06,SKU_00,bebidas,smooth,213.0,8.16,0,26.1
2024-03-07,SKU_00,bebidas,smooth,268.0,8.18,0,29.2
2024-03-08,SKU_00,bebidas,smooth,98.0,8.06,0,28.1
2024-03-09,SKU_00,bebidas,smooth,106.0,8.12,0,24.8
2024-03-10,SKU_00,bebidas,smooth,117.0,8.01,0,30.3
2024-03-11,SKU_00,bebidas,smooth,196.0,7.87,0,27.3
2024-03-12,SKU_00,bebidas,smooth,142.0,7.95,0,27.5
2024-03-13,SKU_00,bebidas,smooth,189.0,8.0,0,26.5
2024-03-14,SKU_00,bebidas,smooth,125.0,7.99,0,27.4
2024-03-15,SKU_00,bebidas,smooth,129.0,7.62,0,29.7
2024-03-16,SKU_00,bebidas,smooth,143.0,7.92,0,28.5
2024-03-17,SKU_00,bebidas,smooth,158.0,8.01,0,29.6
2024-03-18,SKU_00,bebidas,smooth,145.0,7.94,0,29.7
2024-03-19,SKU_00,bebidas,smooth,118.0,7.95,0,31.7
2024-03-20,SKU_00,bebidas,smooth,256.0,6.9,1,28.4
2024-03-21,SKU_00,bebidas,smooth,227.0,6.58,1,26.2
2024-03-22,SKU_00,bebidas,smooth,80.0,7.67,0,31.3
2024-03-23,SKU_00,bebidas,smooth,125.0,7.93,0,28.6
2024-03-24,SKU_00,bebidas,smooth,179.0,8.15,0,31.5
2024-03-25,SKU_00,bebidas,smooth,150.0,8.34,0,30.1
2024-03-26,SKU_00,bebidas,smooth,167.0,8.16,0,29.1
2024-03-27,SKU_00,bebidas,smooth,254.0,7.71,0,30.1
2024-03-28,SKU_00,bebidas,smooth,240.0,7.95,0,33.4
2024-03-29,SKU_00,bebidas,smooth,120.0,8.05,0,33.7
2024-03-30,SKU_00,bebidas,smooth,134.0,8.04,0,29.7
2024-03-31,SKU_00,bebidas,smooth,147.0,8.11,0,29.9
2024-04-01,SKU_00,bebidas,smooth,204.0,7.82,0,31.8
2024-04-02,SKU_00,bebidas,smooth,196.0,8.01,0,28.0
2024-04-03,SKU_00,bebidas,smooth,175.0,8.08,0,30.4
2024-04-04,SKU_00,bebidas,smooth,314.0,6.97,1,29.7
2024-04-05,SKU_00,bebidas,smooth,139.0,6.64,1,30.4
2024-04-06,SKU_00,bebidas,smooth,127.0,7.93,0,28.1
2024-04-07,SKU_00,bebidas,smooth,211.0,7.46,0,26.6
2024-04-08,SKU_00,bebidas,smooth,0.0,7.88,0,25.7
2024-04-09,SKU_00,bebidas,smooth,251.0,7.9,0,27.6
2024-04-10,SKU_00,bebidas,smooth,90.0,7.8,0,29.0
2024-04-11,SKU_00,bebidas,smooth,166.0,8.03,0,29.3
2024-04-12,SKU_00,bebidas,smooth,159.0,7.99,0,33.8
2024-04-13,SKU_00,bebidas,smooth,111.0,7.55,0,32.2
2024-04-14,SKU_00,bebidas,smooth,191.0,6.84,1,28.0
2024-04-15,SKU_00,bebidas,smooth,151.0,7.81,0,30.7
2024-04-16,SKU_00,bebidas,smooth,248.0,8.1,0,29.2
2024-04-17,SKU_00,bebidas,smooth,121.0,7.74,0,29.4
2024-04-18,SKU_00,bebidas,smooth,260.0,8.01,0,30.4
2024-04-19,SKU_00,bebidas,smooth,117.0,7.94,0,31.2
2024-04-20,SKU_00,bebidas,smooth,85.0,8.06,0,29.3
2024-04-21,SKU_00,bebidas,smooth,176.0,8.02,0,32.1
2024-04-22,SKU_00,bebidas,smooth,145.0,7.95,0,27.7
2024-04-23,SKU_00,bebidas,smooth,241.0,7.69,0,30.0
2024-04-24,SKU_00,bebidas,smooth,255.0,7.7,0,35.2
2024-04-25,SKU_00,bebidas,smooth,129.0,7.88,0,30.4
2024-04-26,SKU_00,bebidas,smooth,110.0,8.0,0,32.8
2024-04-27,SKU_00,bebidas,smooth,93.0,7.88,0,30.2
2024-04-28,SKU_00,bebidas,smooth,395.0,6.93,1,31.1
2024-04-29,SKU_00,bebidas,smooth,139.0,7.94,0,29.8
2024-04-30,SKU_00,bebidas,smooth,286.0,7.81,0,29.6
2024-05-01,SKU_00,bebidas,smooth,187.0,7.94,0,28.4
2024-05-02,SKU_00,bebidas,smooth,0.0,8.05,0,30.8
2024-05-03,SKU_00,bebidas,smooth,93.0,8.06,0,28.2
2024-05-04,SKU_00,bebidas,smooth,96.0,8.38,0,31.2
2024-05-05,SKU_00,bebidas,smooth,146.0,7.87,0,32.0
2024-05-06,SKU_00,bebidas,smooth,199.0,7.99,0,30.5
2024-05-07,SKU_00,bebidas,smooth,140.0,8.09,0,29.2
2024-05-08,SKU_00,bebidas,smooth,114.0,8.0,0,30.7
2024-05-09,SKU_00,bebidas,smooth,172.0,7.9,0,29.1
2024-05-10,SKU_00,bebidas,smooth,75.0,7.69,0,31.6
2024-05-11,SKU_00,bebidas,smooth,88.0,7.9,0,26.0
2024-05-12,SKU_00,bebidas,smooth,151.0,7.79,0,29.0
2024-05-13,SKU_00,bebidas,smooth,143.0,7.65,0,25.6
2024-05-14,SKU_00,bebidas,smooth,294.0,7.84,0,26.6
2024-05-15,SKU_00,bebidas,smooth,293.0,6.59,1,32.2
2024-05-16,SKU_00,bebidas,smooth,208.0,8.12,0,31.3
2024-05-17,SKU_00,bebidas,smooth,70.0,8.12,0,28.0
2024-05-18,SKU_00,bebidas,smooth,89.0,7.82,0,26.4
2024-05-19,SKU_00,bebidas,smooth,177.0,7.95,0,23.4
2024-05-20,SKU_00,bebidas,smooth,143.0,7.63,0,28.2
2024-05-21,SKU_00,bebidas,smooth,254.0,7.9,0,34.1
2024-05-22,SKU_00,bebidas,smooth,141.0,8.08,0,30.0
2024-05-23,SKU_00,bebidas,smooth,170.0,8.16,0,28.0
2024-05-24,SKU_00,bebidas,smooth,96.0,7.86,0,30.0
2024-05-25,SKU_00,bebidas,smooth,107.0,8.21,0,25.9
2024-05-26,SKU_00,bebidas,smooth,156.0,7.7,0,28.4
2024-05-27,SKU_00,bebidas,smooth,173.0,7.75,0,29.1
2024-05-28,SKU_00,bebidas,smooth,173.0,8.14,0,28.7
2024-05-29,SKU_00,bebidas,smooth,157.0,8.33,0,30.4
2024-05-30,SKU_00,bebidas,smooth,209.0,8.1,0,29.4
2024-05-31,SKU_00,bebidas,smooth,117.0,7.99,0,30.0
2024-06-01,SKU_00,bebidas,smooth,102.0,7.56,0,27.2
2024-06-02,SKU_00,bebidas,smooth,168.0,7.6,0,30.3
2024-06-03,SKU_00,bebidas,smooth,232.0,8.03,0,31.7
2024-06-04,SKU_00,bebidas,smooth,164.0,7.93,0,26.4
2024-06-05,SKU_00,bebidas,smooth,161.0,7.78,0,26.5
2024-06-06,SKU_00,bebidas,smooth,193.0,8.01,0,30.9
2024-06-07,SKU_00,bebidas,smooth,158.0,8.02,0,27.8
2024-06-08,SKU_00,bebidas,smooth,80.0,8.19,0,30.9
2024-06-09,SKU_00,bebidas,smooth,211.0,8.03,0,27.1
2024-06-10,SKU_00,bebidas,smooth,117.0,8.25,0,30.8
2024-06-11,SKU_00,bebidas,smooth,186.0,8.0,0,28.1
2024-06-12,SKU_00,bebidas,smooth,261.0,7.98,0,28.3
2024-06-13,SKU_00,bebidas,smooth,208.0,8.21,0,30.8
2024-06-14,SKU_00,bebidas,smooth,106.0,7.8,0,26.9
2024-06-15,SKU_00,bebidas,smooth,86.0,8.56,0,25.6
2024-06-16,SKU_00,bebidas,smooth,172.0,8.08,0,26.5
2024-06-17,SKU_00,bebidas,smooth,164.0,8.08,0,28.3
2024-06-18,SKU_00,bebidas,smooth,133.0,8.11,0,24.1
2024-06-19,SKU_00,bebidas,smooth,163.0,8.38,0,28.5
2024-06-20,SKU_00,bebidas,smooth,175.0,8.16,0,26.0
2024-06-21,SKU_00,bebidas,smooth,86.0,7.68,0,29.3
2024-06-22,SKU_00,bebidas,smooth,74.0,8.28,0,22.1
2024-06-23,SKU_00,bebidas,smooth,0.0,7.93,0,25.3
2024-06-24,SKU_00,bebidas,smooth,173.0,8.02,0,23.4
2024-06-25,SKU_00,bebidas,smooth,185.0,7.74,0,25.0
2024-06-26,SKU_00,bebidas,smooth,177.0,8.11,0,27.0
2024-06-27,SKU_00,bebidas,smooth,209.0,7.87,0,26.1
2024-06-28,SKU_00,bebidas,smooth,99.0,8.02,0,25.9
2024-06-29,SKU_00,bebidas,smooth,106.0,7.94,0,25.9
2024-06-30,SKU_00,bebidas,smooth,178.0,8.39,0,26.6
2024-07-01,SKU_00,bebidas,smooth,153.0,8.4,0,24.1
2024-07-02,SKU_00,bebidas,smooth,212.0,6.81,1,27.4
2024-07-03,SKU_00,bebidas,smooth,286.0,8.01,0,27.2
2024-07-04,SKU_00,bebidas,smooth,146.0,7.93,0,26.6
2024-07-05,SKU_00,bebidas,smooth,83.0,8.22,0,26.8
2024-07-06,SKU_00,bebidas,smooth,107.0,7.93,0,26.2
2024-07-07,SKU_00,bebidas,smooth,265.0,6.72,1,29.6
2024-07-08,SKU_00,bebidas,smooth,162.0,7.0,1,25.2
2024-07-09,SKU_00,bebidas,smooth,205.0,7.89,0,24.7
2024-07-10,SKU_00,bebidas,smooth,149.0,7.99,0,23.7
2024-07-11,SKU_00,bebidas,smooth,165.0,6.48,1,23.0
2024-07-12,SKU_00,bebidas,smooth,118.0,8.14,0,22.5
2024-07-13,SKU_00,bebidas,smooth,103.0,8.39,0,23.1
2024-07-14,SKU_00,bebidas,smooth,113.0,8.14,0,24.6
2024-07-15,SKU_00,bebidas,smooth,241.0,8.29,0,25.3
2024-07-16,SKU_00,bebidas,smooth,262.0,6.63,1,24.7
2024-07-17,SKU_00,bebidas,smooth,0.0,8.05,0,22.9
2024-07-18,SKU_00,bebidas,smooth,232.0,7.81,0,26.2
2024-07-19,SKU_00,bebidas,smooth,95.0,7.95,0,25.7
2024-07-20,SKU_00,bebidas,smooth,88.0,8.15,0,23.8
2024-07-21,SKU_00,bebidas,smooth,124.0,8.02,0,22.7
2024-07-22,SKU_00,bebidas,smooth,176.0,7.72,0,25.0
2024-07-23,SKU_00,bebidas,smooth,168.0,7.74,0,24.2
2024-07-24,SKU_00,bebidas,smooth,0.0,7.72,0,20.8
2024-07-25,SKU_00,bebidas,smooth,121.0,8.1,0,23.5
2024-07-26,SKU_00,bebidas,smooth,90.0,8.41,0,24.1
2024-07-27,SKU_00,bebidas,smooth,82.0,8.27,0,21.6
2024-07-28,SKU_00,bebidas,smooth,106.0,7.62,0,23.7
2024-07-29,SKU_00,bebidas,smooth,95.0,8.28,0,20.3
2024-07-30,SKU_00,bebidas,smooth,174.0,8.19,0,25.8
2024-07-31,SKU_00,bebidas,smooth,79.0,7.69,0,25.5
2024-08-01,SKU_00,bebidas,smooth,148.0,7.94,0,22.4
2024-08-02,SKU_00,bebidas,smooth,75.0,8.22,0,23.5
2024-08-03,SKU_00,bebidas,smooth,104.0,8.11,0,17.9
2024-08-04,SKU_00,bebidas,smooth,119.0,7.74,0,20.3
2024-08-05,SKU_00,bebidas,smooth,163.0,8.12,0,21.9
2024-08-06,SKU_00,bebidas,smooth,121.0,7.57,0,20.3
2024-08-07,SKU_00,bebidas,smooth,148.0,7.96,0,23.7
2024-08-08,SKU_00,bebidas,smooth,180.0,8.23,0,26.2
2024-08-09,SKU_00,bebidas,smooth,70.0,8.0,0,19.8
2024-08-10,SKU_00,bebidas,smooth,100.0,7.9,0,20.3
2024-08-11,SKU_00,bebidas,smooth,109.0,8.18,0,22.4
2024-08-12,SKU_00,bebidas,smooth,157.0,8.19,0,25.1
2024-08-13,SKU_00,bebidas,smooth,162.0,8.26,0,19.3
2024-08-14,SKU_00,bebidas,smooth,161.0,8.17,0,22.1
2024-08-15,SKU_00,bebidas,smooth,233.0,8.22,0,25.2
2024-08-16,SKU_00,bebidas,smooth,61.0,8.15,0,18.1
2024-08-17,SKU_00,bebidas,smooth,0.0,8.05,0,18.8
2024-08-18,SKU_00,bebidas,smooth,150.0,6.82,1,20.4
2024-08-19,SKU_00,bebidas,smooth,153.0,7.95,0,20.1
2024-08-20,SKU_00,bebidas,smooth,155.0,7.76,0,22.7
2024-08-21,SKU_00,bebidas,smooth,137.0,7.81,0,21.5
2024-08-22,SKU_00,bebidas,smooth,92.0,7.94,0,17.4
2024-08-23,SKU_00,bebidas,smooth,96.0,8.05,0,21.8
2024-08-24,SKU_00,bebidas,smooth,56.0,8.29,0,19.6
2024-08-25,SKU_00,bebidas,smooth,183.0,7.99,0,23.2
2024-08-26,SKU_00,bebidas,smooth,371.0,7.0,1,19.3
2024-08-27,SKU_00,bebidas,smooth,138.0,8.22,0,19.2
2024-08-28,SKU_00,bebidas,smooth,153.0,7.95,0,21.5
2024-08-29,SKU_00,bebidas,smooth,118.0,8.12,0,21.8
2024-08-30,SKU_00,bebidas,smooth,50.0,7.95,0,21.1
2024-08-31,SKU_00,bebidas,smooth,61.0,8.26,0,16.8
2024-09-01,SKU_00,bebidas,smooth,100.0,8.13,0,21.1
2024-09-02,SKU_00,bebidas,smooth,85.0,7.76,0,17.9
2024-09-03,SKU_00,bebidas,smooth,196.0,8.03,0,20.4
2024-09-04,SKU_00,bebidas,smooth,128.0,8.33,0,17.0
2024-09-05,SKU_00,bebidas,smooth,141.0,7.96,0,20.7
2024-09-06,SKU_00,bebidas,smooth,66.0,8.09,0,18.1
2024-09-07,SKU_00,bebidas,smooth,67.0,8.11,0,17.1
2024-09-08,SKU_00,bebidas,smooth,164.0,7.79,0,21.0
2024-09-09,SKU_00,bebidas,smooth,125.0,8.1,0,20.0
2024-09-10,SKU_00,bebidas,smooth,138.0,7.72,0,18.2
2024-09-11,SKU_00,bebidas,smooth,127.0,7.87,0,22.3
2024-09-12,SKU_00,bebidas,smooth,112.0,8.22,0,18.4
2024-09-13,SKU_00,bebidas,smooth,75.0,6.87,1,19.3
2024-09-14,SKU_00,bebidas,smooth,46.0,7.94,0,19.7
2024-09-15,SKU_00,bebidas,smooth,113.0,8.09,0,17.9
2024-09-16,SKU_00,bebidas,smooth,128.0,7.99,0,20.0
2024-09-17,SKU_00,bebidas,smooth,128.0,6.8,1,17.9
2024-09-18,SKU_00,bebidas,smooth,120.0,8.13,0,18.1
2024-09-19,SKU_00,bebidas,smooth,132.0,7.85,0,21.6
2024-09-20,SKU_00,bebidas,smooth,40.0,8.01,0,16.7
2024-09-21,SKU_00,bebidas,smooth,74.0,6.74,1,13.9
2024-09-22,SKU_00,bebidas,smooth,145.0,7.68,0,21.9
2024-09-23,SKU_00,bebidas,smooth,150.0,7.82,0,23.8
2024-09-24,SKU_00,bebidas,smooth,90.0,8.31,0,17.8
2024-09-25,SKU_00,bebidas,smooth,168.0,6.88,1,14.7
2024-09-26,SKU_00,bebidas,smooth,155.0,7.74,0,17.9
2024-09-27,SKU_00,bebidas,smooth,86.0,7.69,0,17.9
2024-09-28,SKU_00,bebidas,smooth,70.0,7.98,0,18.1
2024-09-29,SKU_00,bebidas,smooth,103.0,8.31,0,16.2
2024-09-30,SKU_00,bebidas,smooth,107.0,7.96,0,19.5
2024-10-01,SKU_00,bebidas,smooth,139.0,8.26,0,19.4
2024-10-02,SKU_00,bebidas,smooth,118.0,8.07,0,15.3
2024-10-03,SKU_00,bebidas,smooth,212.0,6.89,1,19.7
2024-10-04,SKU_00,bebidas,smooth,81.0,7.73,0,22.4
2024-10-05,SKU_00,bebidas,smooth,88.0,8.19,0,18.6
2024-10-06,SKU_00,bebidas,smooth,122.0,7.93,0,17.5
2024-10-07,SKU_00,bebidas,smooth,146.0,8.17,0,17.9
2024-10-08,SKU_00,bebidas,smooth,155.0,7.84,0,19.4
2024-10-09,SKU_00,bebidas,smooth,92.0,8.04,0,14.7
2024-10-10,SKU_00,bebidas,smooth,78.0,8.07,0,18.4
2024-10-11,SKU_00,bebidas,smooth,103.0,7.97,0,17.3
2024-10-12,SKU_00,bebidas,smooth,83.0,8.08,0,21.8
2024-10-13,SKU_00,bebidas,smooth,79.0,7.95,0,17.7
2024-10-14,SKU_00,bebidas,smooth,110.0,7.87,0,21.4
2024-10-15,SKU_00,bebidas,smooth,140.0,8.32,0,15.8
2024-10-16,SKU_00,bebidas,smooth,117.0,8.21,0,19.2
2024-10-17,SKU_00,bebidas,smooth,109.0,7.85,0,18.7
2024-10-18,SKU_00,bebidas,smooth,98.0,8.11,0,16.3
2024-10-19,SKU_00,bebidas,smooth,56.0,7.85,0,18.4
2024-10-20,SKU_00,bebidas,smooth,106.0,7.76,0,20.4
2024-10-21,SKU_00,bebidas,smooth,127.0,8.21,0,17.4
2024-10-22,SKU_00,bebidas,smooth,125.0,7.66,0,14.6
2024-10-23,SKU_00,bebidas,smooth,0.0,8.19,0,18.0
2024-10-24,SKU_00,bebidas,smooth,148.0,7.95,0,16.2
2024-10-25,SKU_00,bebidas,smooth,76.0,7.96,0,17.3
2024-10-26,SKU_00,bebidas,smooth,0.0,8.08,0,17.9
2024-10-27,SKU_00,bebidas,smooth,107.0,8.12,0,14.6
2024-10-28,SKU_00,bebidas,smooth,117.0,7.83,0,14.8
2024-10-29,SKU_00,bebidas,smooth,188.0,6.94,1,19.0
2024-10-30,SKU_00,bebidas,smooth,129.0,8.02,0,17.0
2024-10-31,SKU_00,bebidas,smooth,134.0,7.75,0,13.0
2024-11-01,SKU_00,bebidas,smooth,88.0,7.97,0,19.7
2024-11-02,SKU_00,bebidas,smooth,76.0,8.28,0,18.7
2024-11-03,SKU_00,bebidas,smooth,144.0,7.14,1,16.7
2024-11-04,SKU_00,bebidas,smooth,0.0,8.14,0,15.5
2024-11-05,SKU_00,bebidas,smooth,131.0,7.76,0,19.9
2024-11-06,SKU_00,bebidas,smooth,135.0,8.1,0,18.9
2024-11-07,SKU_00,bebidas,smooth,242.0,8.17,0,23.0
2024-11-08,SKU_00,bebidas,smooth,67.0,8.15,0,19.1
2024-11-09,SKU_00,bebidas,smooth,85.0,8.16,0,19.1
2024-11-10,SKU_00,bebidas,smooth,165.0,8.07,0,18.0
2024-11-11,SKU_00,bebidas,smooth,137.0,7.99,0,20.0
2024-11-12,SKU_00,bebidas,smooth,341.0,6.68,1,19.7
2024-11-13,SKU_00,bebidas,smooth,124.0,7.62,0,21.0
2024-11-14,SKU_00,bebidas,smooth,198.0,6.87,1,17.5
2024-11-15,SKU_00,bebidas,smooth,62.0,8.04,0,17.7
2024-11-16,SKU_00,bebidas,smooth,69.0,8.11,0,17.6
2024-11-17,SKU_00,bebidas,smooth,145.0,7.73,0,20.2
2024-11-18,SKU_00,bebidas,smooth,173.0,8.13,0,21.7
2024-11-19,SKU_00,bebidas,smooth,140.0,8.41,0,17.8
2024-11-20,SKU_00,bebidas,smooth,177.0,8.02,0,17.9
2024-11-21,SKU_00,bebidas,smooth,0.0,7.99,0,19.5
2024-11-22,SKU_00,bebidas,smooth,72.0,8.06,0,18.4
2024-11-23,SKU_00,bebidas,smooth,161.0,8.41,0,20.9
2024-11-24,SKU_00,bebidas,smooth,133.0,7.8,0,14.5
2024-11-25,SKU_00,bebidas,smooth,109.0,8.04,0,17.4
2024-11-26,SKU_00,bebidas,smooth,110.0,7.84,0,17.6
2024-11-27,SKU_00,bebidas,smooth,97.0,7.89,0,14.6
2024-11-28,SKU_00,bebidas,smooth,165.0,7.99,0,17.3
2024-11-29,SKU_00,bebidas,smooth,71.0,8.27,0,17.5
2024-11-30,SKU_00,bebidas,smooth,83.0,8.36,0,19.0
2024-12-01,SKU_00,bebidas,smooth,142.0,8.09,0,21.7
2024-12-02,SKU_00,bebidas,smooth,164.0,7.92,0,19.0
2024-12-03,SKU_00,bebidas,smooth,108.0,8.5,0,17.5
2024-12-04,SKU_00,bebidas,smooth,107.0,7.91,0,19.5
2024-12-05,SKU_00,bebidas,smooth,155.0,7.89,0,21.8
2024-12-06,SKU_00,bebidas,smooth,92.0,7.65,0,17.9
2024-12-07,SKU_00,bebidas,smooth,87.0,8.28,0,18.1
2024-12-08,SKU_00,bebidas,smooth,120.0,8.19,0,21.1
2024-12-09,SKU_00,bebidas,smooth,167.0,8.48,0,19.6
2024-12-10,SKU_00,bebidas,smooth,123.0,7.72,0,21.4
2024-12-11,SKU_00,bebidas,smooth,0.0,8.29,0,20.2
2024-12-12,SKU_00,bebidas,smooth,118.0,8.01,0,21.7
2024-12-13,SKU_00,bebidas,smooth,114.0,8.16,0,18.3
2024-12-14,SKU_00,bebidas,smooth,101.0,7.67,0,20.4
2024-12-15,SKU_00,bebidas,smooth,169.0,8.29,0,20.1
2024-12-16,SKU_00,bebidas,smooth,190.0,8.16,0,18.2
2024-12-17,SKU_00,bebidas,smooth,277.0,7.99,0,17.6
2024-12-18,SKU_00,bebidas,smooth,101.0,8.13,0,22.1
2024-12-19,SKU_00,bebidas,smooth,123.0,7.85,0,20.2
2024-12-20,SKU_00,bebidas,smooth,73.0,7.88,0,18.9
2024-12-21,SKU_00,bebidas,smooth,72.0,7.91,0,20.8
2024-12-22,SKU_00,bebidas,smooth,178.0,6.43,1,23.4
2024-12-23,SKU_00,bebidas,smooth,128.0,8.17,0,16.7
2024-12-24,SKU_00,bebidas,smooth,107.0,8.24,0,18.3
2024-12-25,SKU_00,bebidas,smooth,162.0,7.86,0,19.6
2024-12-26,SKU_00,bebidas,smooth,242.0,6.87,1,24.4
2024-12-27,SKU_00,bebidas,smooth,105.0,7.95,0,22.2
2024-12-28,SKU_00,bebidas,smooth,108.0,8.07,0,23.2
2024-12-29,SKU_00,bebidas,smooth,174.0,7.87,0,19.5
2024-12-30,SKU_00,bebidas,smooth,137.0,7.82,0,19.6
2023-01-01,SKU_01,bebidas,smooth,162.0,9.94,0,22.6
2023-01-02,SKU_01,bebidas,smooth,116.0,10.07,0,20.0
2023-01-03,SKU_01,bebidas,smooth,306.0,8.08,1,23.7
2023-01-04,SKU_01,bebidas,smooth,132.0,10.18,0,24.2
2023-01-05,SKU_01,bebidas,smooth,92.0,9.86,0,18.5
2023-01-06,SKU_01,bebidas,smooth,139.0,8.74,1,19.9
2023-01-07,SKU_01,bebidas,smooth,88.0,9.9,0,22.8
2023-01-08,SKU_01,bebidas,smooth,218.0,8.49,1,22.0
2023-01-09,SKU_01,bebidas,smooth,172.0,10.38,0,22.7
2023-01-10,SKU_01,bebidas,smooth,106.0,9.94,0,21.2
2023-01-11,SKU_01,bebidas,smooth,130.0,10.25,0,24.7
2023-01-12,SKU_01,bebidas,smooth,0.0,10.01,0,24.6
2023-01-13,SKU_01,bebidas,smooth,56.0,10.08,0,23.3
2023-01-14,SKU_01,bebidas,smooth,76.0,10.01,0,25.5
2023-01-15,SKU_01,bebidas,smooth,270.0,8.67,1,24.3
2023-01-16,SKU_01,bebidas,smooth,136.0,9.86,0,21.8
2023-01-17,SKU_01,bebidas,smooth,97.0,9.8,0,24.3
2023-01-18,SKU_01,bebidas,smooth,88.0,9.87,0,21.8
2023-01-19,SKU_01,bebidas,smooth,210.0,10.02,0,25.6
2023-01-20,SKU_01,bebidas,smooth,78.0,9.96,0,23.8
2023-01-21,SKU_01,bebidas,smooth,68.0,10.14,0,23.6
2023-01-22,SKU_01,bebidas,smooth,124.0,10.26,0,22.7
2023-01-23,SKU_01,bebidas,smooth,100.0,9.8,0,26.7
2023-01-24,SKU_01,bebidas,smooth,194.0,9.85,0,24.0
2023-01-25,SKU_01,bebidas,smooth,123.0,9.71,0,23.6
2023-01-26,SKU_01,bebidas,smooth,192.0,10.41,0,23.8
2023-01-27,SKU_01,bebidas,smooth,85.0,10.06,0,25.7
2023-01-28,SKU_01,bebidas,smooth,120.0,10.1,0,25.5
2023-01-29,SKU_01,bebidas,smooth,153.0,9.73,0,25.6
2023-01-30,SKU_01,bebidas,smooth,177.0,10.0,0,25.8
2023-01-31,SKU_01,bebidas,smooth,184.0,10.1,0,29.3
2023-02-01,SKU_01,bebidas,smooth,164.0,9.95,0,24.3
2023-02-02,SKU_01,bebidas,smooth,153.0,10.22,0,24.2
2023-02-03,SKU_01,bebidas,smooth,113.0,8.96,1,23.7
2023-02-04,SKU_01,bebidas,smooth,203.0,8.31,1,26.7
2023-02-05,SKU_01,bebidas,smooth,0.0,9.8,0,27.8
2023-02-06,SKU_01,bebidas,smooth,211.0,8.32,1,25.4
2023-02-07,SKU_01,bebidas,smooth,142.0,10.32,0,24.1
2023-02-08,SKU_01,bebidas,smooth,158.0,10.21,0,24.2
2023-02-09,SKU_01,bebidas,smooth,137.0,9.97,0,27.2
2023-02-10,SKU_01,bebidas,smooth,98.0,10.01,0,27.5
2023-02-11,SKU_01,bebidas,smooth,86.0,9.84,0,27.2
2023-02-12,SKU_01,bebidas,smooth,99.0,10.18,0,24.9
